"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"25242","서울특별시 송파구 송파동","103-6","0103","0006","아이원빌","74.1400","42.0000","202505","07","58,000","4","개인","개인","2007","송이로2길 8","-","중개거래","서울 송파구","25.08.19"
"25243","서울특별시 송파구 송파동","132","0132","0000","진흥푸르지오","28.6600","16.9100","202505","07","34,500","2","개인","개인","2015","백제고분로46길 26-55","-","중개거래","서울 송파구","25.06.30"
"25244","서울특별시 송파구 방이동","169-7","0169","0007","주함헤븐빌","58.8800","34.7100","202505","07","42,500","4","개인","개인","2009","백제고분로50길 41-13","-","중개거래","서울 송파구","25.07.09"
"25245","서울특별시 송파구 방이동","169-7","0169","0007","주함헤븐빌","58.8800","34.7100","202505","07","42,500","4","개인","개인","2009","백제고분로50길 41-13","20250507","중개거래","서울 송파구","-"
"25246","서울특별시 강남구 신사동","594-33","0594","0033","칼릭스빌C동","110.3300","48.1400","202505","07","110,000","2","개인","개인","2004","논현로164길 38","20250730","중개거래","서울 강남구","-"
"25247","서울특별시 송파구 삼전동","44-11","0044","0011","벨메종","63.4300","32.2900","202505","07","54,000","5","개인","개인","2009","백제고분로22길 19-3","-","중개거래","서울 송파구","25.06.25"
"25248","서울특별시 서초구 서초동","1470-2","1470","0002","꽃마을빌리지(A)","125.9100","75.5400","202505","07","109,000","1","개인","개인","1986","효령로46길 52","-","중개거래","서울 서초구","25.08.22"
"25249","서울특별시 강남구 개포동","1167-4","1167","0004","마메종","29.7700","19.1700","202505","07","58,500","2","개인","법인","2023","논현로4길 32","-","직거래","-","25.06.30"
"25250","서울특별시 서초구 양재동","249-8","0249","0008","양재빌리지","81.0600","43.9000","202505","07","100,000","2","개인","개인","1992","마방로2길 15-15","-","중개거래","서울 서초구","25.10.22"
"25251","서울특별시 강남구 논현동","173-22","0173","0022","가운빌라","33.7200","22.0900","202505","07","34,000","4","개인","개인","2007","논현로119길 40","-","중개거래","서울 서초구","25.09.30"
"25252","서울특별시 서초구 반포동","714-25","0714","0025","(714-25)","63.8100","38.7000","202505","07","76,000","2","개인","개인","1992","주흥11길 18","-","중개거래","서울 서초구","25.06.30"
"25253","서울특별시 관악구 신림동","1678-25","1678","0025","삼오맨션","57.8100","24.9800","202505","07","15,500","-1","개인","개인","1994","난곡로34나길 21","-","중개거래","서울 관악구","25.08.11"
"25254","서울특별시 관악구 신림동","120-97","0120","0097","(120-97)","35.9700","25.8400","202505","07","18,500","-1","개인","개인","1986","서림6길 28","-","중개거래","서울 강남구, 서울 마포구","25.06.20"
"25255","서울특별시 강남구 도곡동","947-19","0947","0019","J&JARTVILL","29.7600","18.1300","202505","07","37,900","2","개인","개인","2016","도곡로2길 29","-","중개거래","서울 서초구","25.08.07"
"25256","서울특별시 강동구 성내동","464-13","0464","0013","한성올림픽파크아파트","56.9480","34.9600","202505","07","60,000","6","개인","개인","2024","성내로6가길 75","-","직거래","-","25.07.04"
"25257","서울특별시 서초구 우면동","9-4","0009","0004","영동빌라","48.9800","36.4000","202505","07","50,000","2","개인","개인","1990","바우뫼로6길 32-7","-","중개거래","서울 서초구","25.06.13"
"25258","서울특별시 관악구 신림동","354-33","0354","0033","조은아트빌(354-33)","69.1200","38.0000","202505","07","75,000","1","개인","개인","2003","양지12길 5","-","중개거래","서울 관악구","25.07.08"
"25259","서울특별시 관악구 신림동","610-235","0610","0235","더럭스빌","27.3600","22.1500","202505","07","30,000","3","개인","개인","2022","법원단지24길 15","-","중개거래","서울 마포구","25.06.04"
"25260","서울특별시 송파구 방이동","210-1","0210","0001","보람파크빌리지","47.7000","30.5700","202505","07","63,000","5","개인","개인","2016","마천로 1","-","중개거래","서울 송파구","25.11.28"
"25261","서울특별시 송파구 삼전동","44-11","0044","0011","벨메종","63.4300","32.2900","202505","07","54,000","5","개인","개인","2009","백제고분로22길 19-3","20250625","직거래","-","-"
"25262","서울특별시 강동구 천호동","210-14","0210","0014","산돌하우스","39.4200","34.0000","202505","07","71,000","6","개인","개인","2023","천중로32길 46","-","직거래","-","25.09.23"
"25263","서울특별시 강동구 천호동","321-18","0321","0018","국도맨션","50.6100","52.5100","202505","07","42,276","1","기타","개인","1990","올림픽로89길 27","-","직거래","-","25.07.28"
"25264","서울특별시 송파구 석촌동","171-15","0171","0015","잠실빌라트","46.5600","23.8500","202505","07","39,700","2","개인","개인","2004","백제고분로39길 13-17","-","중개거래","경기 성남시 중원구, 서울 송파구","25.08.14"
"25265","서울특별시 양천구 목동","534-42","0534","0042","신우스타힐스(534-42)","29.9900","17.9400","202505","07","26,800","5","개인","개인","2015","목동중앙북로14길 50-6","-","중개거래","서울 양천구","25.07.10"
"25266","서울특별시 강북구 우이동","104-4","0104","0004","유성빌라(104-4)","68.2200","38.4200","202505","07","21,800","2","개인","개인","2001","삼양로149길 80","-","중개거래","서울 강북구","25.07.11"
"25267","서울특별시 은평구 불광동","445-60","0445","0060","부성빌라","33.5000","33.8400","202505","07","18,000","1","개인","법인","1990","통일로92가길 32-3","-","직거래","-","25.05.16"
"25268","서울특별시 양천구 신정동","939-12","0939","0012","금호주택","35.8800","30.6100","202505","07","13,850","-1","개인","개인","1991","오목로23길 17-1","-","중개거래","서울 관악구","25.05.08"
"25269","서울특별시 양천구 신정동","927-22","0927","0022","소망그린빌라2차나동","38.6700","21.0500","202505","07","13,000","1","개인","개인","1992","오목로29길 21-3","-","직거래","-","25.05.07"
"25270","서울특별시 양천구 신정동","925-50","0925","0050","위하우스B동","29.3200","18.2500","202505","07","38,700","3","개인","법인","2022","은행정로17길 43","-","중개거래","서울 양천구","25.08.29"
"25271","서울특별시 마포구 중동","78","0078","0000","삼일신혼빌라","44.6400","34.7400","202505","07","33,000","2","개인","개인","1987","성암로9안길 25","-","직거래","-","25.05.13"
"25272","서울특별시 마포구 서교동","247-160","0247","0160","우리스위트하우스","29.0600","18.6770","202505","07","31,000","3","개인","개인","2015","월드컵로20길 62","-","중개거래","서울 마포구","25.08.20"
"25273","서울특별시 강북구 우이동","180-16","0180","0016","동일맨션","42.7000","25.1850","202505","07","28,800","6","개인","개인","2017","삼양로173길 40-7","-","중개거래","서울 강북구","25.05.27"
"25274","서울특별시 서대문구 홍은동","8-1093","0008","1093","청암아트홀","65.9700","70.0800","202505","07","31,000","1","개인","개인","1989","포방터길 137","-","중개거래","서울 서대문구","25.08.28"
"25275","서울특별시 강북구 수유동","356-23","0356","0023","극동쉐르빌","33.8400","20.5100","202505","07","13,400","4","개인","개인","2009","삼양로111길 45","-","중개거래","서울 강북구","25.06.20"
"25276","서울특별시 마포구 망원동","416-45","0416","0045","망원휴먼타운","24.5000","17.2955","202505","07","42,900","3","개인","법인","2017","망원로 52-3","-","중개거래","경기 고양시 덕양구, 서울 마포구","25.05.08"
"25277","서울특별시 도봉구 창동","585-60","0585","0060","한원힐트리움_585","29.8300","14.1900","202505","07","29,000","6","개인","법인","2024","덕릉로59마길 56","-","직거래","-","25.06.27"
"25278","서울특별시 은평구 응암동","751-1","0751","0001","태성하이츠빌라(299-57)","48.5100","10.9000","202505","07","9,400","4","개인","개인","1991","응암로12길 12-49","-","직거래","-","25.05.08"
"25279","서울특별시 은평구 응암동","595-67","0595","0067","우방이지빌(595-67)","55.0100","38.5000","202505","07","40,000","3","개인","개인","2017","응암로 163-32","-","중개거래","서울 은평구","25.06.30"
"25280","서울특별시 은평구 갈현동","267-117","0267","0117","예청타운하우스(103동)","69.8000","56.4490","202505","07","35,000","4","개인","개인","2009","갈현로29길 51-14","-","중개거래","경기 고양시 덕양구","25.06.20"
"25281","서울특별시 은평구 역촌동","34-18","0034","0018","금성아트빌(A동)","75.4800","29.8900","202505","07","28,300","5","개인","개인","2001","연서로4길 11","-","중개거래","서울 은평구","25.08.29"
"25282","서울특별시 은평구 역촌동","62-9","0062","0009","제이앤제이빌","56.7000","30.9000","202505","07","28,000","3","개인","개인","2016","역말로6길 7-1","-","중개거래","서울 은평구","25.06.04"
"25283","서울특별시 은평구 역촌동","65-10","0065","0010","청송빌라","61.0200","28.8300","202505","07","14,000","-1","개인","개인","1993","연서로3가길 5-5","-","중개거래","서울 은평구","25.06.09"
"25284","서울특별시 도봉구 방학동","628-11","0628","0011","신세계드림빌","36.0400","23.0600","202505","07","20,700","3","개인","개인","2014","도당로13바길 40","-","중개거래","서울 도봉구","25.07.14"
"25285","서울특별시 마포구 망원동","413-9","0413","0009","현대하이츠빌라","71.0400","42.7100","202505","07","48,000","1","개인","개인","1998","월드컵로23길 73","-","중개거래","서울 마포구","25.06.19"
"25286","서울특별시 양천구 목동","791-20","0791","0020","에덴하이빌","29.7100","15.7150","202505","07","23,000","4","개인","개인","2016","목동중앙서로3길 13-1","-","중개거래","경기 부천시 오정구","25.07.21"
"25287","서울특별시 마포구 성산동","200-216","0200","0216","한솔빌라","60.5000","31.1000","202505","07","40,000","4","개인","개인","1996","새터산4길 30","-","중개거래","서울 마포구","25.07.02"
"25288","서울특별시 마포구 성산동","64-12","0064","0012","성림빌라","41.0400","26.8700","202505","07","26,000","1","개인","개인","1995","월드컵북로15길 33-1","-","직거래","-","25.05.20"
"25289","서울특별시 양천구 목동","545-41","0545","0041","경남주택2동","36.1800","27.5500","202505","07","16,500","-1","개인","개인","1986","목동중앙본로30길 28-6","-","중개거래","서울 양천구","25.08.25"
"25290","서울특별시 양천구 목동","721-10","0721","0010","현대빌라트","22.9600","15.8800","202505","07","13,000","5","개인","개인","2007","목동중앙남로3가길 93","-","중개거래","서울 양천구","25.06.25"
"25291","서울특별시 양천구 목동","534-42","0534","0042","신우스타힐스(534-42)","29.9900","17.9400","202505","07","26,800","5","개인","개인","2015","목동중앙북로14길 50-6","20250710","중개거래","서울 양천구","-"
"25292","서울특별시 노원구 공릉동","502-1","0502","0001","르네상스힐","48.4800","33.3300","202505","07","49,800","4","개인","개인","2023","동일로190길 28","-","직거래","-","25.07.02"
"25293","서울특별시 은평구 수색동","16-2","0016","0002","수색","41.2900","30.2624","202505","06","57,000","2","개인","개인","1968","은평터널로2길 13","-","중개거래","서울 은평구","25.05.30"
"25294","서울특별시 양천구 신정동","925-50","0925","0050","위하우스B동","29.9600","18.6500","202505","06","39,700","4","개인","법인","2022","은행정로17길 43","-","중개거래","서울 강남구","25.08.11"
"25295","서울특별시 은평구 갈현동","267-9","0267","0009","(267-9)","57.8100","32.6400","202505","06","22,000","5","개인","개인","2012","갈현로33길 45","-","중개거래","서울 은평구","25.06.02"
"25296","서울특별시 양천구 목동","643-3","0643","0003","화신빌라","34.4500","16.8700","202505","06","11,300","-1","개인","개인","1994","목동중앙남로16라길 30","-","중개거래","서울 강남구","25.06.11"
"25297","서울특별시 서대문구 홍은동","395-19","0395","0019","명성하이츠","94.0200","48.5400","202505","06","38,000","3","개인","개인","1993","모래내로 297","-","중개거래","서울 서대문구","25.05.14"
"25298","서울특별시 은평구 불광동","230-14","0230","0014","예승빌라(A)","61.9600","33.1800","202505","06","45,800","2","개인","개인","1994","불광로13길 26","-","중개거래","서울 은평구","25.07.01"
"25299","서울특별시 마포구 연남동","561-30","0561","0030","(561-30)","28.9600","20.4000","202505","06","30,800","2","개인","개인","2015","연남로3길 18-5","-","중개거래","서울 마포구","25.06.02"
